"COMMUNE_CODE";"COMMUNE_NOM";"CARBURANT";"CRIT_AIR";"STATUT_UTILISATEUR";"GROUPE";"CATEGORIE";"PARC_2011";"PARC_2012";"PARC_2013";"PARC_2014";"PARC_2015";"PARC_2016";"PARC_2017";"PARC_2018";"PARC_2019";"PARC_2020";"PARC_2021";"PARC_2022";"PARC_2023";"PARC_2024";"PARC_2025"
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";3;2;2;2;2;2;2;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";6;7;7;6;8;4;5;8;8;4;4;5;4;3;3
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";6;6;4;3;4;1;0;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";18;16;16;16;15;14;13;10;13;10;7;8;5;6;5
"77277";"Marles-en-Brie";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";2;1;2;2;2;2;1;1;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Essence";"Crit'Air 2";"Professionel";"VUL";"DERIVP";1;1;1;1;1;1;1;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";1;1;1;3;3;2;1;5;3;5;5;5;5;5;3
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"VUL";"DERIVP";1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";2;2;5;7;3;3;2;1;2;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"VUL";"DERIVP";2;2;2;2;3;3;1;1;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";3;3;5;5;5;3;1;1;1;1;1;1;1;1;1
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VUL";"DERIVP";4;4;4;4;2;1;1;2;2;1;1;1;2;1;2
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Professionel";"VUL";"DERIVP";2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";4;5;2;2;1;1;1;1;1;1;1;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";1;1;1;1;0;0;0;0;0;1;1;1;1;1;1
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";4;4;4;2;1;1;1;2;2;2;2;2;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Particulier";"VUL";"CAMPCAR";3;3;1;1;1;1;2;2;1;1;1;1;1;1;1
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"VUL";"VASP";0;1;1;1;1;1;1;1;1;1;1;2;3;1;1
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";0;1;5;7;9;14;15;23;26;24;28;29;26;28;23
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Professionel";"VP";"VP";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";1;1;1;3;1;2;1;1;1;1;1;1;1;1;1
"77277";"Marles-en-Brie";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";8;7;6;5;4;3;2;3;3;1;2;4;5;7;9
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";20;72;105;148;169;206;246;284;303;340;362;373;356;361;370
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";25;23;21;15;15;13;13;13;13;12;9;9;7;7;4
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";185;191;211;198;202;203;211;226;214;218;197;189;169;157;143
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";13;9;9;8;7;7;7;6;6;2;3;3;2;1;1
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";182;168;158;153;156;144;126;115;112;100;85;73;61;55;46
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";55;47;47;45;36;34;35;31;28;23;18;17;14;14;13
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Particulier";"VP";"VP";97;86;72;55;48;45;36;31;23;19;14;10;10;10;5
"77277";"Marles-en-Brie";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";7;15;21;35;43;68;92;121;153;173;208;245;261;277;290
"77277";"Marles-en-Brie";"Essence";"Crit'Air 2";"Professionel";"VP";"VP";4;2;0;1;0;0;1;1;1;1;0;0;1;1;1
"77277";"Marles-en-Brie";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";56;63;64;61;65;62;69;71;64;76;79;78;68;70;70
"77277";"Marles-en-Brie";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";114;106;99;88;89;93;102;97;90;92;81;70;64;60;47
"77277";"Marles-en-Brie";"Essence";"Non classé";"Professionel";"VP";"VP";5;3;4;5;4;3;3;3;1;1;1;1;2;1;2
"77277";"Marles-en-Brie";"Essence";"Non classé";"Particulier";"VP";"VP";87;76;59;44;44;38;37;30;26;19;14;12;11;8;10
"77277";"Marles-en-Brie";"Inconnu";"Non classé";"Particulier";"VP";"VP";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"PL";"CAMION";0;0;1;1;2;3;2;3;4;3;2;1;0;2;2
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Professionel";"PL";"TRACTEUR";0;1;1;1;1;1;3;2;1;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;1;2;2;2;2;6;8;10;16;26;34;43;57
"77277";"Marles-en-Brie";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";0;0;1;1;5;4;4;5;9;8;8;4;2;2;2
"77277";"Marles-en-Brie";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;1;0;1;1;1;1;1;1;1;4;12;12;14
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;0;3;3;4;3;4;3;4;5;6;7;6;9
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Particulier";"VUL";"VASP";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"PL";"CAMION";0;0;0;1;1;1;1;1;1;1;1;2;1;1;1
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"PL";"CAMION";0;0;0;0;1;2;5;9;13;18;17;17;15;9;5
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Professionel";"PL";"TRACTEUR";0;0;0;1;1;1;2;2;2;1;1;1;1;1;1
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;0;0;0;0;2;3;1;2;3;3;6;5;4;4
"77277";"Marles-en-Brie";"Diesel";"Non classé";"Professionel";"VUL";"VASP";0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;1;1;1;1;1;1;2;1;1;1
"77277";"Marles-en-Brie";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;1;0;0;0;4;9;16;27;40
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Professionel";"PL";"TRACTEUR";0;0;0;0;0;0;0;4;4;2;3;3;3;2;2
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;1;2;2;3;4;2;4;6;6
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;1;0;0;1;1;1;1;1
"77277";"Marles-en-Brie";"Diesel HNR";"Crit'Air 2";"Professionel";"VP";"VP";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
"77277";"Marles-en-Brie";"Essence HNR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;1;1;7;9;7;14;20;29
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"PL";"TRACTEUR";0;0;0;0;0;0;0;0;0;1;1;1;2;2;2
"77277";"Marles-en-Brie";"Essence HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;1;4;6;6;6
"77277";"Marles-en-Brie";"Electrique";"Crit'Air E";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;4;4;4;6;9
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 3";"Particulier";"PL";"CAMION";0;0;0;0;0;0;0;0;0;0;2;1;0;1;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 4";"Particulier";"PL";"CAMION";0;0;0;0;0;0;0;0;0;0;2;1;1;1;1
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 3";"Professionel";"PL";"TRACTEUR";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"77277";"Marles-en-Brie";"Gaz";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"77277";"Marles-en-Brie";"Essence";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;1;0;1;1
"77277";"Marles-en-Brie";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;1;2;3;2;4
"77277";"Marles-en-Brie";"Inconnu";"Inconnu";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;1;1;0;0
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"PL";"CAMION";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77277";"Marles-en-Brie";"Essence";"Crit'Air 3";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77277";"Marles-en-Brie";"Diesel HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
"77277";"Marles-en-Brie";"Diesel HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"77277";"Marles-en-Brie";"Electrique";"Crit'Air E";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"77277";"Marles-en-Brie";"Essence";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"77277";"Marles-en-Brie";"Essence HNR";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
"77277";"Marles-en-Brie";"Diesel";"Crit'Air 2";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
